Mora.Media,CAR.Media,Cartera.Pesada.Promedio,Ingreso.Promedio,Intereses.de.Credito.Jun.17,Utilidad.Mes.M,Clientes,Desembolsos,Saldo,Meses.en.Funcion,PCA1,PCA2,Clusters
1.4465192269011706,1.2775850518079999,1.0047832090492277,0.0544853287934559,-0.05057323367780682,-0.22977699705917667,-0.37302387336140547,-0.11084474117213611,-0.09794547911467588,-0.9418162498825156,1.3545647960641916,1.8456898339601744,2
2.2017446875807654,1.508465846387626,1.7861456930856416,-0.21662798049887247,-0.27523249878743133,-0.41047571008735867,-0.7288167165168529,-0.37510285157381773,-0.26497939466257914,-0.7422780086118276,1.696640144579714,2.8769196930869807,2
1.8715315084798088,1.4037208780027715,0.831406449384471,0.1535511879305953,0.17214479438503855,-0.05020005089486993,0.411396217436021,0.1058216330178284,0.1523501107107884,-0.6199092529154395,2.0611136197819997,1.3365703930861668,2
1.4562390840387176,1.1010761551421044,1.9870822463656197,1.0458252416354028,1.0479662395722185,0.3867846036917369,2.0743410278364816,0.01925017052344922,0.5415171813440588,0.2702958842452228,3.5829266297477416,-0.05376898930777435,2
1.3953124399726904,1.1424211845128371,1.312513935414872,0.273507931709803,0.22112441107372297,0.1497404066257521,0.6659943570128357,0.1596000542100267,0.1465174656030557,0.11264964942915438,2.2142531481127765,0.8186858132991806,2
1.6387832216975204,1.1272130984256072,0.4607203822675313,-0.15484585472424653,-0.12070605764485326,-0.17507655139583753,0.8664501074138214,-0.002180446067177124,-0.13862598493705106,0.5133797638042645,1.6499526568178058,0.7536842981154874,2
2.188106445516661,1.6542539595445365,2.0521944850234073,-0.6574150821455986,-0.6826019932592211,-0.3841864721100539,-0.8957557498089921,-0.5641939430978632,-0.5433243216471354,-1.0030006277307097,1.4501616286570873,3.499174139064302,2
0.22725608433818134,2.3688182074007353,2.0045087985516483,0.8182631012976415,0.5367552280040322,0.388553868512315,0.2895758417904059,0.24039758832838615,0.43698085367665923,-0.9644158849435603,2.703334522053202,1.2640817251798455,2
1.0047202265021822,3.252610967880563,3.932213661206982,0.4234114081484542,0.08146196108033546,2.62657869323868,-0.4052514859660656,-0.41325808773748574,0.2517417814776471,-1.03118127023061,4.1504601392477705,2.943762373237644,2
1.393780820226727,1.2254860630070732,0.9483855380384958,0.3512286647918979,0.3778993389978152,-0.08150004779724572,0.6911318948444706,0.1929527858849554,0.18415889167042998,0.22068692923317274,2.13028710787529,0.6427855754790601,2
2.5813926942836933,3.7705396448295505,2.2970096549040355,-0.3872779270938644,-0.258938552333094,-0.4657551199886102,-0.3988059634451335,-0.237166256483712,-0.1783077146472238,0.22234056106690858,3.205962802403858,3.7108474569542906,2
3.5820611345988325,3.646792304178124,2.3900205936097256,0.5635221001816949,0.45131182599075714,0.4886617962608056,0.6176529381058455,0.7612817688999675,0.3979944133591098,0.9797039409175349,5.128243852970851,2.3941998358717895,2
1.9255354556684254,1.5272578625676185,1.5631368607756477,-0.8064413247531105,-0.6745492695591655,-0.35212222240714264,-1.294733593854684,-0.7888524550836244,-0.5681175231429716,0.335889946983376,0.9506525678777569,3.0520501185732867,2
2.8363036186714385,2.1448476398210805,2.004280266664056,0.6390251076183925,0.4642217552517975,-0.04126413325875814,0.07816270310383573,0.7309476339687251,0.29686914967809264,-0.7632240118391383,3.54383618511507,2.1969662440951723,2
1.24831481859734,0.9624675319847952,1.5385464423960005,0.4225573265548818,0.48684383242750595,0.05198302758442546,0.6170083858537524,-0.01664223144502332,0.26570020953419,-0.9776449396134402,2.141808010998971,1.0485371619713493,2
1.891213115560117,1.680814088632634,1.022058251586181,0.5710670452166363,0.5578186759005352,0.6328645997130053,1.1178254857301702,0.5809145050160054,0.3806829067703735,0.8242625485464476,3.206943340283569,0.28913193290269656,2
1.3743224272587982,1.767637030627288,1.1366370239406522,0.053905610154759816,0.023257182591522707,-0.05519060080532755,-0.17127901845623333,0.18030739436648552,0.05964940347789748,-0.9357529331588207,1.8294963081871862,1.8106948398295315,2
0.09735196479924123,-0.0058785519054022645,0.3257205591588763,0.39378813463748175,0.33875696078629836,0.4312060750871138,0.41719718770485986,0.3283015652731089,0.20133924038880868,-0.16571170924956613,0.8591536173351755,-0.4936326897142228,1
1.1007933438736017,0.7199220909586805,0.28036206096262345,0.49655239348162317,0.4220517714736417,1.1702246548100559,0.1387506148005967,1.1024352401048585,0.5067298298240315,0.06800158991831001,1.9947405180811768,-0.2799711553514598,1
0.25550557597156887,0.10574354989229537,0.06254796143074651,0.5334065483612936,0.43453233452396467,0.47788163500466135,0.7008001786258686,0.3991535759948452,0.5498651059978733,-0.7615703800054027,1.085025251223599,-0.5935348170919643,1
0.7395377408360833,0.6567903265710172,0.6417039822154441,-0.15342699229868187,-0.1789893955409341,-0.2543040655881378,0.22898793009364493,-0.14684547030952758,-0.141104111564684,1.280664934657292,0.9068361500973703,0.41783198643503966,1
0.7461044627363085,0.524962095563322,0.7063644863495105,0.7157383041319909,0.7634345652147468,0.6479941171440058,1.1049344406883062,0.5253589164359316,0.4429463367156115,0.653938469671742,2.1903106622675566,-0.7599698286757848,1
-0.13420414667027877,-0.16785624397045237,-0.03514029330857912,0.09186261785545298,0.09852765155241776,-0.0662491835812846,0.1393951670526899,0.27427639886281746,0.03670167622117494,1.347912629229174,0.21912594074648795,-0.8099073638103442,1
-0.15609334008269496,-0.33737837933329873,0.15411310768294423,-0.36693822177468033,-0.45735278061060974,-0.23244242331272472,-0.8893102272880601,-0.5857390133606284,-0.43372004623512767,-0.09240069795398276,-0.8931367890576036,0.6698645112620807,0
